flyFrom,flyTo,price,cityFrom,cityTo,countryFrom,countryTo,distance,duration,local_departure,category
WMI,SCQ,535,Warsaw,Santiago de Compostela,Poland,Spain,2402.37,41340,2023-02-28 13:30:00,Historical
WMI,SVQ,292,Warsaw,Seville,Poland,Spain,2652.62,149700,2023-02-28 19:55:00,Historical
WMI,SVQ,300,Warsaw,Seville,Poland,Spain,2652.62,135600,2023-02-28 19:55:00,Historical
WMI,SVQ,322,Warsaw,Seville,Poland,Spain,2652.62,126900,2023-02-28 13:35:00,Historical
WMI,SVQ,324,Warsaw,Seville,Poland,Spain,2652.62,136200,2023-02-28 19:50:00,Historical
WMI,SVQ,337,Warsaw,Seville,Poland,Spain,2652.62,104700,2023-02-28 19:45:00,Historical
WMI,SVQ,350,Warsaw,Seville,Poland,Spain,2652.62,105900,2023-02-28 19:25:00,Historical
WMI,SVQ,355,Warsaw,Seville,Poland,Spain,2652.62,141300,2023-02-28 19:55:00,Historical
WMI,SVQ,364,Warsaw,Seville,Poland,Spain,2652.62,104400,2023-02-28 19:50:00,Historical
WMI,SVQ,377,Warsaw,Seville,Poland,Spain,2652.62,77700,2023-02-28 19:55:00,Historical
WMI,SVQ,452,Warsaw,Seville,Poland,Spain,2652.62,89400,2023-02-28 15:55:00,Historical
WMI,SVQ,454,Warsaw,Seville,Poland,Spain,2652.62,72600,2023-02-28 19:25:00,Historical
WMI,SVQ,503,Warsaw,Seville,Poland,Spain,2652.62,105000,2023-02-28 19:45:00,Historical
WMI,SVQ,514,Warsaw,Seville,Poland,Spain,2652.62,65700,2023-02-28 19:50:00,Historical
WMI,SVQ,535,Warsaw,Seville,Poland,Spain,2652.62,77700,2023-02-28 15:55:00,Historical
WMI,SVQ,562,Warsaw,Seville,Poland,Spain,2652.62,49800,2023-02-28 19:55:00,Historical
WMI,SVQ,595,Warsaw,Seville,Poland,Spain,2652.62,36600,2023-02-28 13:35:00,Historical
WMI,TFN,273,Warsaw,Tenerife,Poland,Spain,4040.66,186300,2023-02-28 19:55:00,Beach
WMI,TFN,285,Warsaw,Tenerife,Poland,Spain,4040.66,56100,2023-02-28 19:25:00,Beach
WMI,TFN,296,Warsaw,Tenerife,Poland,Spain,4040.66,186000,2023-02-28 19:55:00,Beach
WMI,TFN,299,Warsaw,Tenerife,Poland,Spain,4040.66,57300,2023-02-28 19:25:00,Beach
WMI,TFN,300,Warsaw,Tenerife,Poland,Spain,4040.66,52500,2023-02-28 19:25:00,Beach
WMI,TFN,313,Warsaw,Tenerife,Poland,Spain,4040.66,177000,2023-02-28 19:55:00,Beach
WMI,TFN,319,Warsaw,Tenerife,Poland,Spain,4040.66,177300,2023-02-28 19:50:00,Beach
WMI,TFN,321,Warsaw,Tenerife,Poland,Spain,4040.66,158700,2023-02-28 19:55:00,Beach
WMI,TFN,325,Warsaw,Tenerife,Poland,Spain,4040.66,139800,2023-02-28 19:55:00,Beach
WMI,TFN,331,Warsaw,Tenerife,Poland,Spain,4040.66,140100,2023-02-28 19:50:00,Beach
WMI,TFN,335,Warsaw,Tenerife,Poland,Spain,4040.66,177000,2023-02-28 19:55:00,Beach
WMI,TFN,337,Warsaw,Tenerife,Poland,Spain,4040.66,140700,2023-02-28 19:55:00,Beach
WMI,TFN,342,Warsaw,Tenerife,Poland,Spain,4040.66,177000,2023-02-28 19:55:00,Beach
WMI,TFN,347,Warsaw,Tenerife,Poland,Spain,4040.66,139800,2023-02-28 19:55:00,Beach
WMI,TFN,349,Warsaw,Tenerife,Poland,Spain,4040.66,39300,2023-02-28 12:35:00,Beach
WMI,TFN,354,Warsaw,Tenerife,Poland,Spain,4040.66,139800,2023-02-28 19:55:00,Beach
WMI,TFN,380,Warsaw,Tenerife,Poland,Spain,4040.66,74700,2023-02-28 19:45:00,Beach
WMI,TFN,384,Warsaw,Tenerife,Poland,Spain,4040.66,102600,2023-02-28 19:50:00,Beach
WMI,TFN,394,Warsaw,Tenerife,Poland,Spain,4040.66,81900,2023-02-28 19:45:00,Beach
WMI,TFN,401,Warsaw,Tenerife,Poland,Spain,4040.66,74700,2023-02-28 19:45:00,Beach
WMI,TFN,405,Warsaw,Tenerife,Poland,Spain,4040.66,74400,2023-02-28 19:50:00,Beach
WMI,TFN,405,Warsaw,Tenerife,Poland,Spain,4040.66,102300,2023-02-28 19:55:00,Beach
WMI,TFN,429,Warsaw,Tenerife,Poland,Spain,4040.66,81600,2023-02-28 19:50:00,Beach
WMI,TFN,436,Warsaw,Tenerife,Poland,Spain,4040.66,70800,2023-02-28 19:50:00,Beach
WMI,TFN,446,Warsaw,Tenerife,Poland,Spain,4040.66,139800,2023-02-28 19:55:00,Beach
WMI,TFN,450,Warsaw,Tenerife,Poland,Spain,4040.66,99300,2023-02-28 19:55:00,Beach
WMI,TFN,473,Warsaw,Tenerife,Poland,Spain,4040.66,84900,2023-02-28 19:55:00,Beach
WMI,TFN,480,Warsaw,Tenerife,Poland,Spain,4040.66,80700,2023-02-28 19:55:00,Beach
WMI,TFN,481,Warsaw,Tenerife,Poland,Spain,4040.66,102300,2023-02-28 19:55:00,Beach
WMI,TFN,513,Warsaw,Tenerife,Poland,Spain,4040.66,141300,2023-02-28 19:45:00,Beach
WMI,TFN,518,Warsaw,Tenerife,Poland,Spain,4040.66,74100,2023-02-28 19:55:00,Beach
WMI,TFN,569,Warsaw,Tenerife,Poland,Spain,4040.66,73500,2023-02-28 19:50:00,Beach
WMI,TFN,580,Warsaw,Tenerife,Poland,Spain,4040.66,71700,2023-02-28 13:35:00,Beach
WMI,TFN,644,Warsaw,Tenerife,Poland,Spain,4040.66,100200,2023-02-28 19:55:00,Beach
WMI,TFN,651,Warsaw,Tenerife,Poland,Spain,4040.66,92700,2023-02-28 19:55:00,Beach
WMI,TFN,678,Warsaw,Tenerife,Poland,Spain,4040.66,82500,2023-02-28 19:55:00,Beach
WMI,TFN,680,Warsaw,Tenerife,Poland,Spain,4040.66,82500,2023-02-28 19:55:00,Beach
WMI,TFS,263,Warsaw,Tenerife,Poland,Spain,4093.01,180000,2023-02-28 19:55:00,Beach
WMI,TFS,265,Warsaw,Tenerife,Poland,Spain,4093.01,158400,2023-02-28 19:55:00,Beach
WMI,TFS,268,Warsaw,Tenerife,Poland,Spain,4093.01,174000,2023-02-28 19:55:00,Beach
WMI,TFS,277,Warsaw,Tenerife,Poland,Spain,4093.01,153300,2023-02-28 19:55:00,Beach
WMI,TFS,278,Warsaw,Tenerife,Poland,Spain,4093.01,57900,2023-02-28 19:55:00,Beach
WMI,TFS,458,Warsaw,Tenerife,Poland,Spain,4093.01,71700,2023-02-28 13:30:00,Beach
WMI,TFS,525,Warsaw,Tenerife,Poland,Spain,4093.01,47700,2023-02-28 13:35:00,Beach
WMI,TFS,526,Warsaw,Tenerife,Poland,Spain,4093.01,51300,2023-02-28 12:35:00,Beach
WMI,TFS,553,Warsaw,Tenerife,Poland,Spain,4093.01,47700,2023-02-28 13:35:00,Beach
WMI,TFS,560,Warsaw,Tenerife,Poland,Spain,4093.01,47700,2023-02-28 13:35:00,Beach
WMI,VLC,257,Warsaw,Valencia,Poland,Spain,2165.97,146100,2023-02-28 19:55:00,Cultural
WMI,VLC,295,Warsaw,Valencia,Poland,Spain,2165.97,137100,2023-02-28 19:55:00,Cultural
WMI,VLC,298,Warsaw,Valencia,Poland,Spain,2165.97,166800,2023-02-28 15:55:00,Cultural
WMI,VLC,303,Warsaw,Valencia,Poland,Spain,2165.97,138300,2023-02-28 19:55:00,Cultural
WMI,VLC,327,Warsaw,Valencia,Poland,Spain,2165.97,88800,2023-02-28 19:55:00,Cultural
WMI,VLC,333,Warsaw,Valencia,Poland,Spain,2165.97,111600,2023-02-28 13:35:00,Cultural
WMI,VLC,339,Warsaw,Valencia,Poland,Spain,2165.97,137100,2023-02-28 19:50:00,Cultural
WMI,VLC,343,Warsaw,Valencia,Poland,Spain,2165.97,49200,2023-02-28 19:25:00,Cultural
WMI,VLC,349,Warsaw,Valencia,Poland,Spain,2165.97,89400,2023-02-28 19:45:00,Cultural
WMI,VLC,353,Warsaw,Valencia,Poland,Spain,2165.97,93000,2023-02-28 19:50:00,Cultural
WMI,VLC,368,Warsaw,Valencia,Poland,Spain,2165.97,75300,2023-02-28 19:25:00,Cultural
WMI,VLC,388,Warsaw,Valencia,Poland,Spain,2165.97,84300,2023-02-28 13:35:00,Cultural
WMI,VLC,390,Warsaw,Valencia,Poland,Spain,2165.97,74700,2023-02-28 19:25:00,Cultural
WMI,VLC,390,Warsaw,Valencia,Poland,Spain,2165.97,80700,2023-02-28 15:55:00,Cultural
WMI,VLC,404,Warsaw,Valencia,Poland,Spain,2165.97,62100,2023-02-28 19:45:00,Cultural
WMI,VLC,431,Warsaw,Valencia,Poland,Spain,2165.97,73200,2023-02-28 19:50:00,Cultural
WMI,VLC,500,Warsaw,Valencia,Poland,Spain,2165.97,71700,2023-02-28 13:35:00,Cultural
WMI,VLC,501,Warsaw,Valencia,Poland,Spain,2165.97,90900,2023-02-28 19:55:00,Cultural
WMI,VLC,556,Warsaw,Valencia,Poland,Spain,2165.97,29700,2023-02-28 13:30:00,Cultural
WMI,VLC,626,Warsaw,Valencia,Poland,Spain,2165.97,93600,2023-02-28 19:55:00,Cultural
WMI,VLC,643,Warsaw,Valencia,Poland,Spain,2165.97,50400,2023-02-28 19:55:00,Cultural
WMI,VLC,820,Warsaw,Valencia,Poland,Spain,2165.97,43500,2023-02-28 13:35:00,Cultural
WMI,VLL,302,Warsaw,Valladolid,Poland,Spain,2255.27,164100,2023-02-28 19:55:00,Cultural
WMI,VLL,309,Warsaw,Valladolid,Poland,Spain,2255.27,164400,2023-02-28 19:50:00,Cultural
WMI,VLL,310,Warsaw,Valladolid,Poland,Spain,2255.27,159000,2023-02-28 19:55:00,Cultural
WMI,VLL,317,Warsaw,Valladolid,Poland,Spain,2255.27,159300,2023-02-28 19:50:00,Cultural
WMI,VLL,324,Warsaw,Valladolid,Poland,Spain,2255.27,164100,2023-02-28 19:55:00,Cultural
WMI,VLL,332,Warsaw,Valladolid,Poland,Spain,2255.27,159000,2023-02-28 19:55:00,Cultural
WMI,VLL,332,Warsaw,Valladolid,Poland,Spain,2255.27,164100,2023-02-28 19:55:00,Cultural
WMI,VLL,340,Warsaw,Valladolid,Poland,Spain,2255.27,159000,2023-02-28 19:55:00,Cultural
WMI,VLL,424,Warsaw,Valladolid,Poland,Spain,2255.27,164100,2023-02-28 19:55:00,Cultural
WMI,VLL,432,Warsaw,Valladolid,Poland,Spain,2255.27,159000,2023-02-28 19:55:00,Cultural
WMI,VLL,908,Warsaw,Valladolid,Poland,Spain,2255.27,170400,2023-02-28 13:35:00,Cultural
WMI,VLL,909,Warsaw,Valladolid,Poland,Spain,2255.27,149400,2023-02-28 19:25:00,Cultural
WMI,VLL,924,Warsaw,Valladolid,Poland,Spain,2255.27,148200,2023-02-28 19:45:00,Cultural
WMI,VLL,958,Warsaw,Valladolid,Poland,Spain,2255.27,147900,2023-02-28 19:50:00,Cultural
WMI,VGO,289,Warsaw,Vigo,Poland,Spain,2460.76,48300,2023-02-28 19:25:00,Nature
WMI,VGO,308,Warsaw,Vigo,Poland,Spain,2460.76,162600,2023-02-28 19:55:00,Nature
WMI,VGO,313,Warsaw,Vigo,Poland,Spain,2460.76,152700,2023-02-28 19:55:00,Nature
WMI,VGO,314,Warsaw,Vigo,Poland,Spain,2460.76,162900,2023-02-28 19:50:00,Nature
WMI,VGO,318,Warsaw,Vigo,Poland,Spain,2460.76,154500,2023-02-28 19:25:00,Nature
WMI,VGO,319,Warsaw,Vigo,Poland,Spain,2460.76,153000,2023-02-28 19:50:00,Nature
WMI,VGO,325,Warsaw,Vigo,Poland,Spain,2460.76,66900,2023-02-28 19:25:00,Nature
WMI,VGO,330,Warsaw,Vigo,Poland,Spain,2460.76,162600,2023-02-28 19:55:00,Nature
WMI,VGO,335,Warsaw,Vigo,Poland,Spain,2460.76,136200,2023-02-28 19:50:00,Nature
WMI,VGO,335,Warsaw,Vigo,Poland,Spain,2460.76,152700,2023-02-28 19:55:00,Nature
WMI,VGO,338,Warsaw,Vigo,Poland,Spain,2460.76,162600,2023-02-28 19:55:00,Nature
WMI,VGO,342,Warsaw,Vigo,Poland,Spain,2460.76,152700,2023-02-28 19:55:00,Nature
WMI,VGO,348,Warsaw,Vigo,Poland,Spain,2460.76,65400,2023-02-28 19:50:00,Nature
WMI,VGO,355,Warsaw,Vigo,Poland,Spain,2460.76,132900,2023-02-28 19:55:00,Nature
WMI,VGO,369,Warsaw,Vigo,Poland,Spain,2460.76,135900,2023-02-28 19:55:00,Nature
WMI,VGO,397,Warsaw,Vigo,Poland,Spain,2460.76,51300,2023-02-28 19:25:00,Nature
WMI,VGO,431,Warsaw,Vigo,Poland,Spain,2460.76,162600,2023-02-28 19:55:00,Nature
WMI,VGO,436,Warsaw,Vigo,Poland,Spain,2460.76,152700,2023-02-28 19:55:00,Nature
WMI,VGO,505,Warsaw,Vigo,Poland,Spain,2460.76,91200,2023-02-28 19:55:00,Nature
WMI,VGO,546,Warsaw,Vigo,Poland,Spain,2460.76,99900,2023-02-28 19:55:00,Nature
WMI,VGO,554,Warsaw,Vigo,Poland,Spain,2460.76,132900,2023-02-28 19:55:00,Nature
WMI,VGO,566,Warsaw,Vigo,Poland,Spain,2460.76,76500,2023-02-28 19:55:00,Nature
WMI,VGO,568,Warsaw,Vigo,Poland,Spain,2460.76,135900,2023-02-28 19:55:00,Nature
WMI,VGO,598,Warsaw,Vigo,Poland,Spain,2460.76,76500,2023-02-28 19:55:00,Nature
WMI,VGO,725,Warsaw,Vigo,Poland,Spain,2460.76,99900,2023-02-28 19:55:00,Nature
WMI,VGO,812,Warsaw,Vigo,Poland,Spain,2460.76,79800,2023-02-28 19:55:00,Nature
TSR,VGO,192,Timișoara,Vigo,Romania,Spain,2416.75,68700,2023-02-28 20:15:00,Nature
TSR,VGO,302,Timișoara,Vigo,Romania,Spain,2416.75,164700,2023-02-28 20:20:00,Nature
TSR,VGO,306,Timișoara,Vigo,Romania,Spain,2416.75,67500,2023-02-28 20:15:00,Nature
TSR,VGO,307,Timișoara,Vigo,Romania,Spain,2416.75,154800,2023-02-28 20:20:00,Nature
TSR,VGO,311,Timișoara,Vigo,Romania,Spain,2416.75,164700,2023-02-28 20:20:00,Nature
TSR,VGO,315,Timișoara,Vigo,Romania,Spain,2416.75,154800,2023-02-28 20:20:00,Nature
TSR,VGO,351,Timișoara,Vigo,Romania,Spain,2416.75,163200,2023-02-28 20:45:00,Nature
TSR,VGO,355,Timișoara,Vigo,Romania,Spain,2416.75,153300,2023-02-28 20:45:00,Nature
TSR,VGO,359,Timișoara,Vigo,Romania,Spain,2416.75,136500,2023-02-28 20:45:00,Nature
TSR,VGO,365,Timișoara,Vigo,Romania,Spain,2416.75,163200,2023-02-28 20:45:00,Nature
TSR,VGO,367,Timișoara,Vigo,Romania,Spain,2416.75,68400,2023-02-28 20:20:00,Nature
TSR,VGO,369,Timișoara,Vigo,Romania,Spain,2416.75,153300,2023-02-28 20:45:00,Nature
TSR,VGO,373,Timișoara,Vigo,Romania,Spain,2416.75,163200,2023-02-28 20:45:00,Nature
TSR,VGO,375,Timișoara,Vigo,Romania,Spain,2416.75,135000,2023-02-28 20:20:00,Nature
TSR,VGO,376,Timișoara,Vigo,Romania,Spain,2416.75,135000,2023-02-28 20:20:00,Nature
TSR,VGO,378,Timișoara,Vigo,Romania,Spain,2416.75,153300,2023-02-28 20:45:00,Nature
TSR,VGO,404,Timișoara,Vigo,Romania,Spain,2416.75,133500,2023-02-28 20:45:00,Nature
TSR,VGO,405,Timișoara,Vigo,Romania,Spain,2416.75,66300,2023-02-28 15:25:00,Nature
TSR,VGO,413,Timișoara,Vigo,Romania,Spain,2416.75,66300,2023-02-28 15:25:00,Nature
TSR,VGO,430,Timișoara,Vigo,Romania,Spain,2416.75,66900,2023-02-28 20:45:00,Nature
TSR,VGO,438,Timișoara,Vigo,Romania,Spain,2416.75,133500,2023-02-28 20:45:00,Nature
TSR,VGO,438,Timișoara,Vigo,Romania,Spain,2416.75,133500,2023-02-28 20:45:00,Nature
TSR,VGO,440,Timișoara,Vigo,Romania,Spain,2416.75,84900,2023-02-28 15:25:00,Nature
TSR,VGO,448,Timișoara,Vigo,Romania,Spain,2416.75,84900,2023-02-28 15:25:00,Nature
TSR,VGO,506,Timișoara,Vigo,Romania,Spain,2416.75,69300,2023-02-28 15:25:00,Nature
TSR,VGO,511,Timișoara,Vigo,Romania,Spain,2416.75,69300,2023-02-28 15:25:00,Nature
TSR,VGO,519,Timișoara,Vigo,Romania,Spain,2416.75,69300,2023-02-28 15:25:00,Nature
TSR,VGO,519,Timișoara,Vigo,Romania,Spain,2416.75,69300,2023-02-28 15:25:00,Nature
TSR,VGO,534,Timișoara,Vigo,Romania,Spain,2416.75,136500,2023-02-28 20:45:00,Nature
TSR,VGO,545,Timișoara,Vigo,Romania,Spain,2416.75,100500,2023-02-28 20:45:00,Nature
TSR,VGO,570,Timișoara,Vigo,Romania,Spain,2416.75,100500,2023-02-28 20:45:00,Nature
TSR,VGO,652,Timișoara,Vigo,Romania,Spain,2416.75,100500,2023-02-28 20:45:00,Nature
TSR,VGO,738,Timișoara,Vigo,Romania,Spain,2416.75,80400,2023-02-28 20:45:00,Nature
TSR,VGO,744,Timișoara,Vigo,Romania,Spain,2416.75,77100,2023-02-28 20:45:00,Nature
TSR,VIT,280,Timișoara,Vitoria-Gasteiz,Romania,Spain,1935.38,152100,2023-02-28 20:15:00,Nature
TSR,VDE,267,Timișoara,Valverde,Romania,Spain,3973.12,71100,2023-02-28 20:15:00,Nature
TSR,VDE,267,Timișoara,Valverde,Romania,Spain,3973.12,141600,2023-02-28 20:15:00,Nature
TSR,VDE,428,Timișoara,Valverde,Romania,Spain,3973.12,171300,2023-02-28 20:20:00,Nature
TSR,VDE,451,Timișoara,Valverde,Romania,Spain,3973.12,157200,2023-02-28 20:20:00,Nature
TSR,VDE,486,Timișoara,Valverde,Romania,Spain,3973.12,141300,2023-02-28 20:20:00,Nature
TSR,VDE,489,Timișoara,Valverde,Romania,Spain,3973.12,169800,2023-02-28 20:45:00,Nature
TSR,VDE,506,Timișoara,Valverde,Romania,Spain,3973.12,80100,2023-02-28 15:25:00,Nature
TSR,VDE,513,Timișoara,Valverde,Romania,Spain,3973.12,86700,2023-02-28 20:20:00,Nature
TSR,VDE,513,Timișoara,Valverde,Romania,Spain,3973.12,155700,2023-02-28 20:45:00,Nature
TSR,VDE,514,Timișoara,Valverde,Romania,Spain,3973.12,80100,2023-02-28 15:25:00,Nature
TSR,VDE,547,Timișoara,Valverde,Romania,Spain,3973.12,139800,2023-02-28 20:45:00,Nature
TSR,VDE,574,Timișoara,Valverde,Romania,Spain,3973.12,85200,2023-02-28 20:45:00,Nature
TSR,VDE,771,Timișoara,Valverde,Romania,Spain,3973.12,84900,2023-02-28 20:20:00,Nature
TSR,VDE,832,Timișoara,Valverde,Romania,Spain,3973.12,83400,2023-02-28 20:45:00,Nature
TSR,VDE,844,Timișoara,Valverde,Romania,Spain,3973.12,71100,2023-02-28 20:15:00,Nature
TSR,VDE,1051,Timișoara,Valverde,Romania,Spain,3973.12,88500,2023-02-28 15:25:00,Nature
TSR,VDE,1059,Timișoara,Valverde,Romania,Spain,3973.12,88500,2023-02-28 15:25:00,Nature
TSR,VDE,1157,Timișoara,Valverde,Romania,Spain,3973.12,155700,2023-02-28 20:45:00,Nature
TSR,ZAZ,236,Timișoara,Zaragoza,Romania,Spain,1851.33,144900,2023-02-28 20:15:00,Cultural
TSR,ZAZ,237,Timișoara,Zaragoza,Romania,Spain,1851.33,144900,2023-02-28 20:15:00,Cultural
TSR,ZAZ,249,Timișoara,Zaragoza,Romania,Spain,1851.33,144600,2023-02-28 20:20:00,Cultural
TSR,ZAZ,259,Timișoara,Zaragoza,Romania,Spain,1851.33,78300,2023-02-28 20:15:00,Cultural
TSR,ZAZ,261,Timișoara,Zaragoza,Romania,Spain,1851.33,78300,2023-02-28 20:15:00,Cultural
TSR,ZAZ,314,Timișoara,Zaragoza,Romania,Spain,1851.33,143100,2023-02-28 20:45:00,Cultural
TSR,ZAZ,332,Timișoara,Zaragoza,Romania,Spain,1851.33,143100,2023-02-28 20:45:00,Cultural
TSR,ZAZ,337,Timișoara,Zaragoza,Romania,Spain,1851.33,87900,2023-02-28 20:45:00,Cultural
TSR,ZAZ,357,Timișoara,Zaragoza,Romania,Spain,1851.33,144600,2023-02-28 20:20:00,Cultural
TSR,ZAZ,359,Timișoara,Zaragoza,Romania,Spain,1851.33,26700,2023-02-28 15:25:00,Cultural
TSR,ZAZ,422,Timișoara,Zaragoza,Romania,Spain,1851.33,143100,2023-02-28 20:45:00,Cultural
TSR,ZAZ,496,Timișoara,Zaragoza,Romania,Spain,1851.33,78000,2023-02-28 20:20:00,Cultural
TSR,ZAZ,561,Timișoara,Zaragoza,Romania,Spain,1851.33,76500,2023-02-28 20:45:00,Cultural
INI,BIO,255,Niš,Bilbao,Serbia,Spain,1998.19,160800,2023-02-28 18:45:00,Cultural
INI,BIO,273,Niš,Bilbao,Serbia,Spain,1998.19,78000,2023-02-28 18:45:00,Cultural
INI,BIO,273,Niš,Bilbao,Serbia,Spain,1998.19,166800,2023-02-28 14:10:00,Cultural
INI,BIO,273,Niš,Bilbao,Serbia,Spain,1998.19,191400,2023-02-28 14:10:00,Cultural
INI,BIO,279,Niš,Bilbao,Serbia,Spain,1998.19,105000,2023-02-28 14:10:00,Cultural
INI,BIO,279,Niš,Bilbao,Serbia,Spain,1998.19,120600,2023-02-28 14:10:00,Cultural
INI,BIO,280,Niš,Bilbao,Serbia,Spain,1998.19,105000,2023-02-28 14:10:00,Cultural
INI,BIO,285,Niš,Bilbao,Serbia,Spain,1998.19,105300,2023-02-28 18:45:00,Cultural
INI,BIO,304,Niš,Bilbao,Serbia,Spain,1998.19,104700,2023-02-28 14:10:00,Cultural
INI,BIO,362,Niš,Bilbao,Serbia,Spain,1998.19,94500,2023-02-28 14:10:00,Cultural
INI,BIO,367,Niš,Bilbao,Serbia,Spain,1998.19,93600,2023-02-28 14:10:00,Cultural
INI,BIO,369,Niš,Bilbao,Serbia,Spain,1998.19,78900,2023-02-28 14:10:00,Cultural
INI,BIO,378,Niš,Bilbao,Serbia,Spain,1998.19,100800,2023-02-28 14:10:00,Cultural
INI,BIO,383,Niš,Bilbao,Serbia,Spain,1998.19,207300,2023-02-28 14:10:00,Cultural
INI,BIO,384,Niš,Bilbao,Serbia,Spain,1998.19,171600,2023-02-28 14:10:00,Cultural
INI,BIO,385,Niš,Bilbao,Serbia,Spain,1998.19,85200,2023-02-28 14:10:00,Cultural
INI,BIO,395,Niš,Bilbao,Serbia,Spain,1998.19,119400,2023-02-28 14:10:00,Cultural
INI,BIO,395,Niš,Bilbao,Serbia,Spain,1998.19,165300,2023-02-28 14:10:00,Cultural
INI,BIO,482,Niš,Bilbao,Serbia,Spain,1998.19,81000,2023-02-28 14:10:00,Cultural
INI,BIO,494,Niš,Bilbao,Serbia,Spain,1998.19,119400,2023-02-28 14:10:00,Cultural
INI,BIO,540,Niš,Bilbao,Serbia,Spain,1998.19,97800,2023-02-28 14:10:00,Cultural
INI,BIO,620,Niš,Bilbao,Serbia,Spain,1998.19,70500,2023-02-28 13:40:00,Cultural
INI,BIO,704,Niš,Bilbao,Serbia,Spain,1998.19,78900,2023-02-28 14:10:00,Cultural
INI,BIO,720,Niš,Bilbao,Serbia,Spain,1998.19,78900,2023-02-28 14:10:00,Cultural
INI,BIO,743,Niš,Bilbao,Serbia,Spain,1998.19,78900,2023-02-28 14:10:00,Cultural
INI,BIO,812,Niš,Bilbao,Serbia,Spain,1998.19,68400,2023-02-28 13:40:00,Cultural
INI,BIO,1054,Niš,Bilbao,Serbia,Spain,1998.19,78900,2023-02-28 14:10:00,Cultural
INI,BIO,2378,Niš,Bilbao,Serbia,Spain,1998.19,76200,2023-02-28 14:10:00,Cultural
INI,BCN,222,Niš,Barcelona,Serbia,Spain,1639.55,66000,2023-02-28 18:45:00,Cultural
INI,BCN,258,Niš,Barcelona,Serbia,Spain,1639.55,121500,2023-02-28 14:10:00,Cultural
INI,BCN,263,Niš,Barcelona,Serbia,Spain,1639.55,109200,2023-02-28 14:10:00,Cultural
INI,BCN,263,Niš,Barcelona,Serbia,Spain,1639.55,120900,2023-02-28 14:10:00,Cultural
INI,BCN,311,Niš,Barcelona,Serbia,Spain,1639.55,72300,2023-02-28 14:10:00,Cultural
INI,BCN,370,Niš,Barcelona,Serbia,Spain,1639.55,70800,2023-02-28 14:10:00,Cultural
INI,BCN,392,Niš,Barcelona,Serbia,Spain,1639.55,71100,2023-02-28 14:10:00,Cultural
INI,BCN,463,Niš,Barcelona,Serbia,Spain,1639.55,70500,2023-02-28 14:10:00,Cultural
INI,BCN,530,Niš,Barcelona,Serbia,Spain,1639.55,37800,2023-02-28 13:40:00,Cultural
INI,BCN,574,Niš,Barcelona,Serbia,Spain,1639.55,69300,2023-02-28 14:10:00,Cultural
INI,BCN,608,Niš,Barcelona,Serbia,Spain,1639.55,70800,2023-02-28 14:10:00,Cultural
INI,BCN,626,Niš,Barcelona,Serbia,Spain,1639.55,69300,2023-02-28 14:10:00,Cultural
INI,BCN,720,Niš,Barcelona,Serbia,Spain,1639.55,35700,2023-02-28 13:40:00,Cultural
INI,BCN,732,Niš,Barcelona,Serbia,Spain,1639.55,69300,2023-02-28 14:10:00,Cultural
INI,BCN,817,Niš,Barcelona,Serbia,Spain,1639.55,35700,2023-02-28 13:40:00,Cultural
INI,BCN,1452,Niš,Barcelona,Serbia,Spain,1639.55,68700,2023-02-28 14:10:00,Cultural
INI,BCN,2284,Niš,Barcelona,Serbia,Spain,1639.55,63300,2023-02-28 14:10:00,Cultural
INI,BJZ,345,Niš,Badajoz,Serbia,Spain,2442.54,141300,2023-02-28 18:45:00,Nature
INI,BJZ,354,Niš,Badajoz,Serbia,Spain,2442.54,141300,2023-02-28 18:45:00,Nature
INI,BJZ,384,Niš,Badajoz,Serbia,Spain,2442.54,91500,2023-02-28 18:45:00,Nature
INI,BJZ,425,Niš,Badajoz,Serbia,Spain,2442.54,108000,2023-02-28 14:10:00,Nature
INI,BJZ,450,Niš,Badajoz,Serbia,Spain,2442.54,108000,2023-02-28 14:10:00,Nature
INI,BJZ,781,Niš,Badajoz,Serbia,Spain,2442.54,73200,2023-02-28 13:40:00,Nature
INI,BZR,607,Niš,Béziers,Serbia,France,1494.95,184800,2023-02-28 13:40:00,Adventurous
INI,BZR,762,Niš,Béziers,Serbia,France,1494.95,183000,2023-02-28 14:10:00,Adventurous
INI,BDS,259,Niš,Brindisi,Serbia,Italy,439.41,182100,2023-02-28 14:10:00,Adventurous
INI,BDS,274,Niš,Brindisi,Serbia,Italy,439.41,108000,2023-02-28 14:10:00,Adventurous
INI,BDS,291,Niš,Brindisi,Serbia,Italy,439.41,163200,2023-02-28 14:10:00,Adventurous
INI,BDS,356,Niš,Brindisi,Serbia,Italy,439.41,146700,2023-02-28 18:45:00,Adventurous
INI,BDS,378,Niš,Brindisi,Serbia,Italy,439.41,104700,2023-02-28 18:45:00,Adventurous
INI,BDS,380,Niš,Brindisi,Serbia,Italy,439.41,105600,2023-02-28 14:10:00,Adventurous
INI,BDS,398,Niš,Brindisi,Serbia,Italy,439.41,74400,2023-02-28 14:10:00,Adventurous
INI,BDS,415,Niš,Brindisi,Serbia,Italy,439.41,102300,2023-02-28 18:45:00,Adventurous
INI,BDS,541,Niš,Brindisi,Serbia,Italy,439.41,91500,2023-02-28 18:45:00,Adventurous
INI,BDS,553,Niš,Brindisi,Serbia,Italy,439.41,91500,2023-02-28 18:45:00,Adventurous
