flyFrom,flyTo,price,cityFrom,cityTo,countryFrom,countryTo,distance,duration,conversion,fare,bags_price,luggage_weight,availability,local_arrival,local_departure,airlines
CTA,FUE,512,Catania,Fuerteventura,Italy,Spain,2868.13,60900,{'EUR': 512},512,{'1': 163.863},23,1.0,2023-03-01 15:20:00,2023-02-28 23:25:00,"VY, FR"
CTA,FUE,512,Catania,Fuerteventura,Italy,Spain,2868.13,67500,{'EUR': 512},512,{'1': 161.483},23,1.0,2023-03-01 15:20:00,2023-02-28 21:35:00,"VY, FR"
CTA,FUE,552,Catania,Fuerteventura,Italy,Spain,2868.13,59400,{'EUR': 552},552,"{'1': 99.586, '2': 199.172}",23,3.0,2023-03-01 10:35:00,2023-02-28 19:05:00,FR
CTA,FUE,561,Catania,Fuerteventura,Italy,Spain,2868.13,74400,{'EUR': 561},561,{'1': 261.213},23,1.0,2023-03-01 08:40:00,2023-02-28 13:00:00,"UX, W6, IB, FR"
CTA,FUE,574,Catania,Fuerteventura,Italy,Spain,2868.13,53400,{'EUR': 574},574,{'1': 114.146},23,1.0,2023-03-01 13:15:00,2023-02-28 23:25:00,"NT, FR"
CTA,FUE,574,Catania,Fuerteventura,Italy,Spain,2868.13,60000,{'EUR': 574},574,{'1': 111.766},23,1.0,2023-03-01 13:15:00,2023-02-28 21:35:00,"NT, FR"
CTA,FUE,590,Catania,Fuerteventura,Italy,Spain,2868.13,74400,{'EUR': 590},590,{'1': 210.213},23,2.0,2023-03-01 08:40:00,2023-02-28 13:00:00,"UX, I2, W6, FR"
CTA,FUE,618,Catania,Fuerteventura,Italy,Spain,2868.13,154800,{'EUR': 618},618,{'1': 161.84},23,9.0,2023-03-02 14:15:00,2023-02-28 20:15:00,"TK, LX"
CTA,FUE,632,Catania,Fuerteventura,Italy,Spain,2868.13,41100,{'EUR': 632},632,{'1': 221},23,1.0,2023-02-28 22:35:00,2023-02-28 12:10:00,"I2, AZ"
CTA,FUE,644,Catania,Fuerteventura,Italy,Spain,2868.13,169200,{'EUR': 644},644,{'1': 212.5},23,1.0,2023-03-02 15:10:00,2023-02-28 17:10:00,"KL, IB"
CTA,FUE,661,Catania,Fuerteventura,Italy,Spain,2868.13,80700,{'EUR': 661},661,{'1': 187},23,1.0,2023-03-01 14:35:00,2023-02-28 17:10:00,"LH, KL"
CTA,FUE,668,Catania,Fuerteventura,Italy,Spain,2868.13,64200,{'EUR': 668},668,"{'1': 194.123, '2': 520.846}",23,1.0,2023-03-01 15:00:00,2023-02-28 22:10:00,"FR, W6, OS"
CTA,FUE,678,Catania,Fuerteventura,Italy,Spain,2868.13,165900,{'EUR': 678},678,{'1': 110.84},23,1.0,2023-03-02 14:15:00,2023-02-28 17:10:00,"LX, KL"
CTA,FUE,707,Catania,Fuerteventura,Italy,Spain,2868.13,61500,{'EUR': 707},707,"{'1': 109.021, '2': 218.042}",23,3.0,2023-03-01 11:25:00,2023-02-28 19:20:00,FR
CTA,FUE,739,Catania,Fuerteventura,Italy,Spain,2868.13,60300,{'EUR': 739},739,{'1': 143.463},23,2.0,2023-03-01 15:10:00,2023-02-28 23:25:00,"IB, FR"
CTA,FUE,739,Catania,Fuerteventura,Italy,Spain,2868.13,66900,{'EUR': 739},739,{'1': 141.083},23,2.0,2023-03-01 15:10:00,2023-02-28 21:35:00,"IB, FR"
CTA,FUE,762,Catania,Fuerteventura,Italy,Spain,2868.13,154800,{'EUR': 762},762,{'1': 130.5},23,9.0,2023-03-02 14:15:00,2023-02-28 20:15:00,"TK, LX"
CTA,FUE,817,Catania,Fuerteventura,Italy,Spain,2868.13,67800,{'EUR': 817},817,{'1': 131.733},23,2.0,2023-03-01 14:35:00,2023-02-28 20:45:00,"LH, FR"
CTA,FUE,919,Catania,Fuerteventura,Italy,Spain,2868.13,28200,{'EUR': 919},919,{'1': 141.933},23,5.0,2023-02-28 19:00:00,2023-02-28 12:10:00,"AZ, FR"
CTA,FUE,920,Catania,Fuerteventura,Italy,Spain,2868.13,62700,{'EUR': 920},920,{'1': 167.79},23,1.0,2023-03-01 14:35:00,2023-02-28 22:10:00,"LH, W6, OS"
CTA,FUE,1153,Catania,Fuerteventura,Italy,Spain,2868.13,83400,{'EUR': 1153},1153,{'1': 256.7},23,1.0,2023-03-01 15:20:00,2023-02-28 17:10:00,"KL, IB"
CTA,GRO,518,Catania,Girona,Italy,Spain,1162.37,210600,{'EUR': 518},518,{'1': 258.366},23,1.0,2023-03-03 08:35:00,2023-02-28 22:05:00,"FR, AZ"
CTA,GRO,523,Catania,Girona,Italy,Spain,1162.37,211200,{'EUR': 523},523,{'1': 220.949},23,1.0,2023-03-03 08:35:00,2023-02-28 21:55:00,"U2, FR, TO"
CTA,GRO,552,Catania,Girona,Italy,Spain,1162.37,214500,{'EUR': 552},552,"{'1': 212.075, '2': 403.053}",23,2.0,2023-03-03 11:00:00,2023-02-28 23:25:00,"W6, FR"
CTA,GRO,702,Catania,Girona,Italy,Spain,1162.37,205800,{'EUR': 702},702,"{'1': 188.377, '2': 376.754}",23,1.0,2023-03-03 08:35:00,2023-02-28 23:25:00,FR
CTA,GRX,248,Catania,Granada,Italy,Spain,1665.27,165000,{'EUR': 248},248,{'1': 217.566},23,2.0,2023-03-02 19:45:00,2023-02-28 21:55:00,"VY, U2, FR"
CTA,GRX,250,Catania,Granada,Italy,Spain,1665.27,164400,{'EUR': 250},250,{'1': 186.983},23,2.0,2023-03-02 19:35:00,2023-02-28 21:55:00,"VY, TO, U2"
CTA,GRX,284,Catania,Granada,Italy,Spain,1665.27,196800,{'EUR': 284},284,{'1': 285.073},23,2.0,2023-03-02 19:35:00,2023-02-28 12:55:00,"VY, W6, FR"
CTA,GRX,294,Catania,Granada,Italy,Spain,1665.27,146400,{'EUR': 294},294,"{'1': 214.2, '2': 486.2}",23,1.0,2023-03-02 09:50:00,2023-02-28 17:10:00,"KL, IB"
CTA,GRX,297,Catania,Granada,Italy,Spain,1665.27,178200,{'EUR': 297},297,{'1': 202.283},23,2.0,2023-03-02 19:35:00,2023-02-28 18:05:00,"VY, U2"
CTA,GRX,300,Catania,Granada,Italy,Spain,1665.27,129300,{'EUR': 300},300,"{'1': 205.751, '2': 440.351}",23,1.0,2023-03-02 09:50:00,2023-02-28 21:55:00,"IB, U2, FR"
CTA,GRX,300,Catania,Granada,Italy,Spain,1665.27,143100,{'EUR': 300},300,"{'1': 237.286, '2': 503.506}",23,3.0,2023-03-02 09:50:00,2023-02-28 18:05:00,"IB, W6, U2"
CTA,GRX,301,Catania,Granada,Italy,Spain,1665.27,175800,{'EUR': 301},301,{'1': 178.483},23,2.0,2023-03-02 22:45:00,2023-02-28 21:55:00,"VY, U2"
CTA,GRX,311,Catania,Granada,Italy,Spain,1665.27,144600,{'EUR': 311},311,"{'1': 165.886, '2': 355.572}",23,1.0,2023-03-02 09:50:00,2023-02-28 17:40:00,"IB, W6"
CTA,GRX,316,Catania,Granada,Italy,Spain,1665.27,128700,{'EUR': 316},316,{'1': 180.2},23,4.0,2023-03-02 09:50:00,2023-02-28 22:05:00,"IB, AZ"
CTA,GRX,323,Catania,Granada,Italy,Spain,1665.27,141000,{'EUR': 323},323,"{'1': 162.333, '2': 354.433}",23,1.0,2023-03-02 09:50:00,2023-02-28 18:40:00,"IB, U2"
CTA,GRX,367,Catania,Granada,Italy,Spain,1665.27,129300,{'EUR': 367},367,"{'1': 158.066, '2': 338.249}",23,1.0,2023-03-02 09:50:00,2023-02-28 21:55:00,"IB, U2, FR"
CTA,GRX,384,Catania,Granada,Italy,Spain,1665.27,105900,{'EUR': 384},384,{'1': 251.6},23,1.0,2023-03-01 21:50:00,2023-02-28 16:25:00,"KL, IB"
CTA,GRX,386,Catania,Granada,Italy,Spain,1665.27,163500,{'EUR': 386},386,{'1': 247.18},23,1.0,2023-03-02 19:35:00,2023-02-28 22:10:00,"VY, W6"
CTA,GRX,389,Catania,Granada,Italy,Spain,1665.27,103500,{'EUR': 389},389,{'1': 200.566},23,4.0,2023-03-01 22:50:00,2023-02-28 18:05:00,"VY, U2"
CTA,GRX,389,Catania,Granada,Italy,Spain,1665.27,146400,{'EUR': 389},389,{'1': 158.1},23,1.0,2023-03-02 09:50:00,2023-02-28 17:10:00,"KL, IB"
CTA,GRX,402,Catania,Granada,Italy,Spain,1665.27,135300,{'EUR': 402},402,{'1': 205.7},23,3.0,2023-03-02 09:50:00,2023-02-28 20:15:00,"IB, TK"
CTA,GRX,422,Catania,Granada,Italy,Spain,1665.27,95400,{'EUR': 422},422,{'1': 231.2},23,4.0,2023-03-01 22:50:00,2023-02-28 20:20:00,"VY, AZ"
CTA,GRX,422,Catania,Granada,Italy,Spain,1665.27,99900,{'EUR': 422},422,"{'1': 178.466, '2': 384.166}",23,1.0,2023-03-01 21:50:00,2023-02-28 18:05:00,"IB, U2"
CTA,GRX,427,Catania,Granada,Italy,Spain,1665.27,128400,{'EUR': 427},427,"{'1': 216.58, '2': 456.96}",23,1.0,2023-03-02 09:50:00,2023-02-28 22:10:00,"IB, W6"
CTA,GRX,442,Catania,Granada,Italy,Spain,1665.27,89700,{'EUR': 442},442,{'1': 253.249},23,4.0,2023-03-01 22:50:00,2023-02-28 21:55:00,"VY, U2"
CTA,GRX,443,Catania,Granada,Italy,Spain,1665.27,103200,{'EUR': 443},443,{'1': 158.1},23,1.0,2023-03-01 21:50:00,2023-02-28 17:10:00,"KL, IB"
CTA,GRX,445,Catania,Granada,Italy,Spain,1665.27,91800,{'EUR': 445},445,{'1': 217.6},23,1.0,2023-03-01 21:50:00,2023-02-28 20:20:00,"IB, AZ"
CTA,GRX,462,Catania,Granada,Italy,Spain,1665.27,89700,{'EUR': 462},462,{'1': 219.351},23,1.0,2023-03-01 22:50:00,2023-02-28 21:55:00,"VY, U2, FR"
CTA,GRX,490,Catania,Granada,Italy,Spain,1665.27,85500,{'EUR': 490},490,{'1': 280.483},23,1.0,2023-03-01 21:50:00,2023-02-28 22:05:00,"IB, U2, AZ"
CTA,GRX,492,Catania,Granada,Italy,Spain,1665.27,85500,{'EUR': 492},492,{'1': 268.6},23,1.0,2023-03-01 21:50:00,2023-02-28 22:05:00,"IB, I2, AZ"
CTA,GRX,492,Catania,Granada,Italy,Spain,1665.27,89700,{'EUR': 492},492,{'1': 166.583},23,4.0,2023-03-01 22:50:00,2023-02-28 21:55:00,"AF, VY, U2"
CTA,GRX,497,Catania,Granada,Italy,Spain,1665.27,159000,{'EUR': 497},497,{'1': 312.562},23,2.0,2023-03-02 19:35:00,2023-02-28 23:25:00,"VY, U2, FR"
CTA,GRX,513,Catania,Granada,Italy,Spain,1665.27,159600,{'EUR': 513},513,{'1': 194.446},23,2.0,2023-03-02 19:45:00,2023-02-28 23:25:00,"VY, FR"
CTA,GRX,514,Catania,Granada,Italy,Spain,1665.27,86100,{'EUR': 514},514,"{'1': 152.983, '2': 362.083}",23,1.0,2023-03-01 21:50:00,2023-02-28 21:55:00,"IB, AF, U2"
CTA,GRX,531,Catania,Granada,Italy,Spain,1665.27,123900,{'EUR': 531},531,"{'1': 140.063, '2': 303.926}",23,2.0,2023-03-02 09:50:00,2023-02-28 23:25:00,"IB, FR"
CTA,GRX,542,Catania,Granada,Italy,Spain,1665.27,74400,{'EUR': 542},542,{'1': 243.049},23,2.0,2023-03-01 18:35:00,2023-02-28 21:55:00,"VY, U2"
CTA,GRX,556,Catania,Granada,Italy,Spain,1665.27,80100,{'EUR': 556},556,{'1': 221},23,2.0,2023-03-01 18:35:00,2023-02-28 20:20:00,"VY, AZ"
CTA,GRX,562,Catania,Granada,Italy,Spain,1665.27,74400,{'EUR': 562},562,{'1': 209.151},23,1.0,2023-03-01 18:35:00,2023-02-28 21:55:00,"VY, U2, FR"
CTA,GRX,627,Catania,Granada,Italy,Spain,1665.27,84300,{'EUR': 627},627,{'1': 168.453},23,2.0,2023-03-01 22:50:00,2023-02-28 23:25:00,"VY, W6, FR"
CTA,GRX,643,Catania,Granada,Italy,Spain,1665.27,80700,{'EUR': 643},643,"{'1': 152.949, '2': 317.798}",23,1.0,2023-03-01 21:50:00,2023-02-28 23:25:00,"IB, W6, FR"
CTA,GRX,643,Catania,Granada,Italy,Spain,1665.27,87300,{'EUR': 643},643,"{'1': 150.569, '2': 313.038}",23,1.0,2023-03-01 21:50:00,2023-02-28 21:35:00,"IB, W6, FR"
CTA,GRX,683,Catania,Granada,Italy,Spain,1665.27,92100,{'EUR': 683},683,{'1': 205.7},23,1.0,2023-03-01 21:50:00,2023-02-28 20:15:00,"IB, TK"
CTA,GRX,760,Catania,Granada,Italy,Spain,1665.27,69000,{'EUR': 760},760,{'1': 146.863},23,2.0,2023-03-01 18:35:00,2023-02-28 23:25:00,"VY, FR"
CTA,GRX,776,Catania,Granada,Italy,Spain,1665.27,63600,{'EUR': 776},776,{'1': 265.2},23,1.0,2023-03-01 14:00:00,2023-02-28 20:20:00,"IB, AZ"
CTA,GRX,822,Catania,Granada,Italy,Spain,1665.27,68100,{'EUR': 822},822,"{'1': 143.803, '2': 311.406}",23,1.0,2023-03-01 14:00:00,2023-02-28 19:05:00,"IB, FR"
CTA,GRX,930,Catania,Granada,Italy,Spain,1665.27,75000,{'EUR': 930},930,"{'1': 214.2, '2': 486.2}",23,1.0,2023-03-01 14:00:00,2023-02-28 17:10:00,"KL, IB"
CTA,GRX,1058,Catania,Granada,Italy,Spain,1665.27,135300,{'EUR': 1058},1058,{'1': 158.1},23,2.0,2023-03-02 09:50:00,2023-02-28 20:15:00,"IB, TK"
CTA,GRX,1111,Catania,Granada,Italy,Spain,1665.27,92100,{'EUR': 1111},1111,{'1': 158.1},23,1.0,2023-03-01 21:50:00,2023-02-28 20:15:00,"IB, TK"
CTA,GRX,1118,Catania,Granada,Italy,Spain,1665.27,80400,{'EUR': 1118},1118,{'1': 300.9},23,4.0,2023-03-01 18:35:00,2023-02-28 20:15:00,"IB, TK"
CTA,IBZ,180,Catania,Ibiza,Italy,Spain,1207.18,126900,{'EUR': 180},180,{'1': 161.483},23,2.0,2023-03-02 09:10:00,2023-02-28 21:55:00,"U2, VY"
CTA,IBZ,225,Catania,Ibiza,Italy,Spain,1207.18,56700,{'EUR': 225},225,"{'1': 159.783, '2': 353.566}",23,1.0,2023-03-01 08:55:00,2023-02-28 17:10:00,"FR, KL"
CTA,IBZ,263,Catania,Ibiza,Italy,Spain,1207.18,54900,{'EUR': 263},263,{'1': 179.469},23,4.0,2023-03-01 08:55:00,2023-02-28 17:40:00,"VY, FR, W6"
CTA,IBZ,271,Catania,Ibiza,Italy,Spain,1207.18,126300,{'EUR': 271},271,{'1': 268.6},23,2.0,2023-03-02 09:10:00,2023-02-28 22:05:00,"VY, AZ"
CTA,IBZ,298,Catania,Ibiza,Italy,Spain,1207.18,51300,{'EUR': 298},298,"{'1': 175.899, '2': 362.882}",23,1.0,2023-03-01 08:55:00,2023-02-28 18:40:00,"U2, FR"
CTA,IBZ,354,Catania,Ibiza,Italy,Spain,1207.18,212400,{'EUR': 354},354,{'1': 196.163},23,1.0,2023-03-03 09:10:00,2023-02-28 22:10:00,"U2, VY, W6"
CTA,IBZ,437,Catania,Ibiza,Italy,Spain,1207.18,195600,{'EUR': 437},437,{'1': 205.7},23,1.0,2023-03-02 23:30:00,2023-02-28 17:10:00,"IB, KL"
CTA,IBZ,439,Catania,Ibiza,Italy,Spain,1207.18,88200,{'EUR': 439},439,{'1': 161.466},23,1.0,2023-03-01 22:25:00,2023-02-28 21:55:00,"U2, I2, FR"
CTA,IBZ,450,Catania,Ibiza,Italy,Spain,1207.18,121500,{'EUR': 450},450,{'1': 138.363},23,2.0,2023-03-02 09:10:00,2023-02-28 23:25:00,"VY, FR"
CTA,IBZ,456,Catania,Ibiza,Italy,Spain,1207.18,88200,{'EUR': 456},456,{'1': 161.466},23,1.0,2023-03-01 22:25:00,2023-02-28 21:55:00,"U2, IB, FR"
CTA,IBZ,467,Catania,Ibiza,Italy,Spain,1207.18,89700,{'EUR': 467},467,{'1': 217.6},23,1.0,2023-03-01 18:05:00,2023-02-28 17:10:00,"IB, KL"
CTA,IBZ,480,Catania,Ibiza,Italy,Spain,1207.18,63900,{'EUR': 480},480,{'1': 282.183},23,3.0,2023-03-01 14:05:00,2023-02-28 20:20:00,"U2, AZ, VY"
CTA,IBZ,484,Catania,Ibiza,Italy,Spain,1207.18,67800,{'EUR': 484},484,{'1': 212.5},23,3.0,2023-03-01 15:10:00,2023-02-28 20:20:00,"AZ, UX"
CTA,IBZ,494,Catania,Ibiza,Italy,Spain,1207.18,87600,{'EUR': 494},494,{'1': 280.466},23,1.0,2023-03-01 22:25:00,2023-02-28 22:05:00,"U2, AZ, FR"
CTA,IBZ,496,Catania,Ibiza,Italy,Spain,1207.18,87600,{'EUR': 496},496,{'1': 268.583},23,1.0,2023-03-01 22:25:00,2023-02-28 22:05:00,"AZ, I2, FR"
CTA,IBZ,507,Catania,Ibiza,Italy,Spain,1207.18,74400,{'EUR': 507},507,{'1': 209.1},23,1.0,2023-03-01 17:00:00,2023-02-28 20:20:00,"VY, AZ"
CTA,IBZ,513,Catania,Ibiza,Italy,Spain,1207.18,68700,{'EUR': 513},513,{'1': 197.251},23,1.0,2023-03-01 17:00:00,2023-02-28 21:55:00,"U2, FR, VY"
CTA,IBZ,519,Catania,Ibiza,Italy,Spain,1207.18,67800,{'EUR': 519},519,{'1': 221},23,1.0,2023-03-01 15:10:00,2023-02-28 20:20:00,AZ
CTA,IBZ,539,Catania,Ibiza,Italy,Spain,1207.18,79200,{'EUR': 539},539,{'1': 249.9},23,2.0,2023-03-01 13:40:00,2023-02-28 15:40:00,"IB, TP"
CTA,IBZ,541,Catania,Ibiza,Italy,Spain,1207.18,28200,{'EUR': 541},541,{'1': 212.5},23,4.0,2023-02-28 20:00:00,2023-02-28 12:10:00,"VY, AZ"
CTA,IBZ,544,Catania,Ibiza,Italy,Spain,1207.18,165000,{'EUR': 544},544,{'1': 209.1},23,1.0,2023-03-02 18:05:00,2023-02-28 20:15:00,"TK, IB"
CTA,IBZ,560,Catania,Ibiza,Italy,Spain,1207.18,76500,{'EUR': 560},560,{'1': 249.9},23,2.0,2023-03-01 13:40:00,2023-02-28 16:25:00,"IB, TP"
CTA,IBZ,575,Catania,Ibiza,Italy,Spain,1207.18,76200,{'EUR': 575},575,{'1': 251.6},23,7.0,2023-03-01 13:35:00,2023-02-28 16:25:00,"IB, KL"
CTA,IBZ,603,Catania,Ibiza,Italy,Spain,1207.18,88200,{'EUR': 603},603,"{'1': 105.4, '2': 227.8}",23,1.0,2023-03-01 17:40:00,2023-02-28 17:10:00,"KL, HV"
CTA,IBZ,608,Catania,Ibiza,Italy,Spain,1207.18,68100,{'EUR': 608},608,{'1': 243.1},23,1.0,2023-03-01 17:00:00,2023-02-28 22:05:00,"VY, AZ, KL"
CTA,IBZ,632,Catania,Ibiza,Italy,Spain,1207.18,68100,{'EUR': 632},632,{'1': 166.6},23,1.0,2023-03-01 17:00:00,2023-02-28 22:05:00,"VY, AZ, AF"
CTA,IBZ,639,Catania,Ibiza,Italy,Spain,1207.18,62100,{'EUR': 639},639,{'1': 283.883},23,2.0,2023-03-01 15:10:00,2023-02-28 21:55:00,"U2, AZ"
CTA,IBZ,639,Catania,Ibiza,Italy,Spain,1207.18,66300,{'EUR': 639},639,{'1': 312.8},23,1.0,2023-03-01 11:35:00,2023-02-28 17:10:00,"IB, KL"
CTA,IBZ,646,Catania,Ibiza,Italy,Spain,1207.18,73500,{'EUR': 646},646,"{'1': 166.6, '2': 379.1}",23,1.0,2023-03-01 13:35:00,2023-02-28 17:10:00,"IB, KL"
CTA,IBZ,650,Catania,Ibiza,Italy,Spain,1207.18,82800,{'EUR': 650},650,"{'1': 152.932, '2': 305.864}",23,1.0,2023-03-01 22:25:00,2023-02-28 23:25:00,"FR, W6"
CTA,IBZ,652,Catania,Ibiza,Italy,Spain,1207.18,88200,{'EUR': 652},652,{'1': 209.1},23,4.0,2023-03-01 20:45:00,2023-02-28 20:15:00,"TK, IB"
CTA,IBZ,656,Catania,Ibiza,Italy,Spain,1207.18,81300,{'EUR': 656},656,{'1': 219.98},23,1.0,2023-03-01 20:45:00,2023-02-28 22:10:00,"IB, W6"
CTA,IBZ,659,Catania,Ibiza,Italy,Spain,1207.18,52800,{'EUR': 659},659,{'1': 138.363},23,2.0,2023-03-01 14:05:00,2023-02-28 23:25:00,"VY, FR"
CTA,IBZ,659,Catania,Ibiza,Italy,Spain,1207.18,59400,{'EUR': 659},659,{'1': 135.983},23,2.0,2023-03-01 14:05:00,2023-02-28 21:35:00,"VY, FR"
CTA,IBZ,691,Catania,Ibiza,Italy,Spain,1207.18,78600,{'EUR': 691},691,{'1': 209.1},23,5.0,2023-03-01 18:05:00,2023-02-28 20:15:00,"TK, IB"
CTA,IBZ,715,Catania,Ibiza,Italy,Spain,1207.18,62400,{'EUR': 715},715,{'1': 272},23,3.0,2023-03-01 13:40:00,2023-02-28 20:20:00,"AZ, IB"
CTA,IBZ,744,Catania,Ibiza,Italy,Spain,1207.18,71400,{'EUR': 744},744,{'1': 249.543},23,3.0,2023-03-01 08:50:00,2023-02-28 13:00:00,"VY, IB, W6"
CTA,IBZ,797,Catania,Ibiza,Italy,Spain,1207.18,56100,{'EUR': 797},797,{'1': 183.6},23,8.0,2023-03-01 13:40:00,2023-02-28 22:05:00,"AZ, IB"
CTA,IBZ,840,Catania,Ibiza,Italy,Spain,1207.18,51300,{'EUR': 840},840,{'1': 156.349},23,2.0,2023-03-01 13:40:00,2023-02-28 23:25:00,"FR, I2, W6"
CTA,IBZ,856,Catania,Ibiza,Italy,Spain,1207.18,51300,{'EUR': 856},856,{'1': 156.349},23,2.0,2023-03-01 13:40:00,2023-02-28 23:25:00,"FR, IB, W6"
CTA,IBZ,856,Catania,Ibiza,Italy,Spain,1207.18,57900,{'EUR': 856},856,{'1': 153.969},23,2.0,2023-03-01 13:40:00,2023-02-28 21:35:00,"FR, IB, W6"
CTA,IBZ,865,Catania,Ibiza,Italy,Spain,1207.18,37800,{'EUR': 865},865,{'1': 221},23,1.0,2023-02-28 22:55:00,2023-02-28 12:25:00,"VY, AZ, LH"
CTA,IBZ,869,Catania,Ibiza,Italy,Spain,1207.18,154500,{'EUR': 869},869,{'1': 221},23,1.0,2023-03-02 15:10:00,2023-02-28 20:15:00,TK
CTA,IBZ,1010,Catania,Ibiza,Italy,Spain,1207.18,76200,{'EUR': 1010},1010,{'1': 302.6},23,2.0,2023-03-01 17:25:00,2023-02-28 20:15:00,"TK, IB, LH"
CTA,IBZ,1016,Catania,Ibiza,Italy,Spain,1207.18,62700,{'EUR': 1016},1016,{'1': 255},23,4.0,2023-03-01 13:40:00,2023-02-28 20:15:00,"TK, IB"
CTA,IBZ,1077,Catania,Ibiza,Italy,Spain,1207.18,68100,{'EUR': 1077},1077,{'1': 221},23,2.0,2023-03-01 15:10:00,2023-02-28 20:15:00,TK
CTA,IBZ,1191,Catania,Ibiza,Italy,Spain,1207.18,66300,{'EUR': 1191},1191,{'1': 217.6},23,1.0,2023-03-01 11:35:00,2023-02-28 17:10:00,"IB, KL"
CTA,IBZ,1236,Catania,Ibiza,Italy,Spain,1207.18,40200,{'EUR': 1236},1236,{'1': 187.408},23,1.0,2023-02-28 22:55:00,2023-02-28 11:45:00,"VY, FR, LH"
CTA,XRY,204,Catania,Jerez de la Frontera,Italy,Spain,1873.13,144900,{'EUR': 204},204,{'1': 159.766},23,2.0,2023-03-02 14:10:00,2023-02-28 21:55:00,"VY, FR, U2"
CTA,XRY,280,Catania,Jerez de la Frontera,Italy,Spain,1873.13,161100,{'EUR': 280},280,{'1': 245.973},23,4.0,2023-03-02 09:40:00,2023-02-28 12:55:00,"FR, W6, IB"
CTA,XRY,297,Catania,Jerez de la Frontera,Italy,Spain,1873.13,144300,{'EUR': 297},297,{'1': 266.883},23,2.0,2023-03-02 14:10:00,2023-02-28 22:05:00,"VY, FR, AZ"
CTA,XRY,305,Catania,Jerez de la Frontera,Italy,Spain,1873.13,140400,{'EUR': 305},305,"{'1': 212.33, '2': 660.62}",23,1.0,2023-03-02 08:05:00,2023-02-28 17:05:00,"PC, W6, X3"
CTA,XRY,316,Catania,Jerez de la Frontera,Italy,Spain,1873.13,145800,{'EUR': 316},316,"{'1': 214.2, '2': 486.2}",23,1.0,2023-03-02 09:40:00,2023-02-28 17:10:00,"KL, IB"
CTA,XRY,316,Catania,Jerez de la Frontera,Italy,Spain,1873.13,147600,{'EUR': 316},316,{'1': 323},23,2.0,2023-03-02 08:40:00,2023-02-28 15:40:00,"X3, AZ"
CTA,XRY,358,Catania,Jerez de la Frontera,Italy,Spain,1873.13,128700,{'EUR': 358},358,"{'1': 158.066, '2': 338.249}",23,1.0,2023-03-02 09:40:00,2023-02-28 21:55:00,"FR, IB, U2"
CTA,XRY,362,Catania,Jerez de la Frontera,Italy,Spain,1873.13,124500,{'EUR': 362},362,{'1': 272},23,2.0,2023-03-02 08:40:00,2023-02-28 22:05:00,"KL, X3, AZ"
CTA,XRY,365,Catania,Jerez de la Frontera,Italy,Spain,1873.13,136800,{'EUR': 365},365,{'1': 200.863},23,1.0,2023-03-02 08:05:00,2023-02-28 18:05:00,"PC, X3, XQ, U2"
CTA,XRY,381,Catania,Jerez de la Frontera,Italy,Spain,1873.13,145800,{'EUR': 381},381,{'1': 158.1},23,1.0,2023-03-02 09:40:00,2023-02-28 17:10:00,"KL, IB"
CTA,XRY,392,Catania,Jerez de la Frontera,Italy,Spain,1873.13,124500,{'EUR': 392},392,{'1': 238},23,2.0,2023-03-02 08:40:00,2023-02-28 22:05:00,"X3, AZ"
CTA,XRY,401,Catania,Jerez de la Frontera,Italy,Spain,1873.13,122100,{'EUR': 401},401,{'1': 255.255},23,1.0,2023-03-02 08:05:00,2023-02-28 22:10:00,"TK, PC, W6, X3"
CTA,XRY,402,Catania,Jerez de la Frontera,Italy,Spain,1873.13,123000,{'EUR': 402},402,"{'1': 173.383, '2': 467.483}",23,1.0,2023-03-02 08:05:00,2023-02-28 21:55:00,"X3, AF, U2"
CTA,XRY,436,Catania,Jerez de la Frontera,Italy,Spain,1873.13,122100,{'EUR': 436},436,"{'1': 189.635, '2': 578.425}",23,1.0,2023-03-02 08:05:00,2023-02-28 22:10:00,"PC, W6, X3"
CTA,XRY,453,Catania,Jerez de la Frontera,Italy,Spain,1873.13,129000,{'EUR': 453},453,{'1': 178.5},23,1.0,2023-03-02 08:05:00,2023-02-28 20:15:00,"TK, X3"
CTA,XRY,479,Catania,Jerez de la Frontera,Italy,Spain,1873.13,139500,{'EUR': 479},479,{'1': 136.646},23,2.0,2023-03-02 14:10:00,2023-02-28 23:25:00,"VY, FR"
CTA,XRY,482,Catania,Jerez de la Frontera,Italy,Spain,1873.13,127800,{'EUR': 482},482,"{'1': 216.58, '2': 456.96}",23,1.0,2023-03-02 09:40:00,2023-02-28 22:10:00,"W6, IB"
CTA,XRY,503,Catania,Jerez de la Frontera,Italy,Spain,1873.13,124200,{'EUR': 503},503,{'1': 150.79},23,1.0,2023-03-02 08:40:00,2023-02-28 22:10:00,"LH, W6, X3"
CTA,XRY,556,Catania,Jerez de la Frontera,Italy,Spain,1873.13,123300,{'EUR': 556},556,"{'1': 140.063, '2': 303.926}",23,2.0,2023-03-02 09:40:00,2023-02-28 23:25:00,"FR, IB"
CTA,XRY,564,Catania,Jerez de la Frontera,Italy,Spain,1873.13,62700,{'EUR': 564},564,"{'1': 152.286, '2': 477.972}",23,5.0,2023-03-01 11:05:00,2023-02-28 17:40:00,"W6, EW"
CTA,XRY,571,Catania,Jerez de la Frontera,Italy,Spain,1873.13,92100,{'EUR': 571},571,{'1': 299.2},23,2.0,2023-03-01 18:00:00,2023-02-28 16:25:00,"KL, IB"
