id,flyFrom,flyTo,cityFrom,cityTo,price,airlines
0f640f9c4bd84be618638c26_0|0f640f9c4bd84be618638c26_1|0f640f9c4bd84be618638c26_2|0f640f9c4bd84be618638c26_3,LHR,SFO,London,San Francisco,994,DL
0f640f9c4bd84bdf7d8a7aba_0|0f640f9c4bd84bdf7d8a7aba_1,LHR,SFO,London,San Francisco,995,AY
0f640f9c4bd84bdf6045ab18_0|0f640f9c4bd84bdf6045ab18_1,LHR,SFO,London,San Francisco,995,AY
0f640f9c4bd84bdf7cfd2c3e_0|0f640f9c4bd84bdf7cfd2c3e_1|0f640f9c4bd84bdf7cfd2c3e_2|0f640f9c4bd84bdf7cfd2c3e_3,LHR,SFO,London,San Francisco,995,UA
0f6420a14bd84bf0d849a013_0|20a10f9c4bd900005c04f8a7_0|0f6420a14bd84bf0d849a013_1,LHR,SFO,London,San Francisco,1005,"DL, B6"
0f640f9c4bd84bdd02cd213e_0|0f640f9c4bd84bdd02cd213e_1|0f640f9c4bd84bdd02cd213e_2,LHR,SFO,London,San Francisco,1020,KL
0f640f9c4bd84be027a554d4_0|0f640f9c4bd84be027a554d4_1|0f640f9c4bd84be027a554d4_2|0f640f9c4bd84be027a554d4_3,LHR,SFO,London,San Francisco,1025,KL
0f64170f4bd800009edfd78a_0|170f0f9c4bd94be0b20b8bc0_0|170f0f9c4bd94be0b20b8bc0_1|170f0f9c4bd94be0b20b8bc0_2|170f0f9c4bd94be0b20b8bc0_3|170f0f9c4bd94be0b20b8bc0_4,LHR,SFO,London,San Francisco,1095,"DL, TK"
0f64243e4bd84cec9c774d2a_0|0f64243e4bd84cec9c774d2a_1|243e0f9c4bda0000722566c0_0|0f64243e4bd84cec9c774d2a_2|0f64243e4bd84cec9c774d2a_3,LHR,SFO,London,San Francisco,1332,"AS, SK"
0f64243e4bd84cec9c774d2a_0|0f64243e4bd84cec9c774d2a_1|243e0f9c4bd900006790cf2a_0|0f64243e4bd84cec9c774d2a_2|0f64243e4bd84cec9c774d2a_3,LHR,SFO,London,San Francisco,1417,"SK, B6"
0f64243e4bd84c9011c7879b_0|0f64243e4bd84c9011c7879b_1|243e0f9c4bd900006790cf2a_0|0f64243e4bd84c9011c7879b_2|0f64243e4bd84c9011c7879b_3,LHR,SFO,London,San Francisco,1417,"SK, B6"
0f640f9c4bd8000015dc81a7_0,LHR,SFO,London,San Francisco,2067,UA
0f640f9c4bd8000023a309df_0,LHR,SFO,London,San Francisco,2567,DL
0f64062e4bd8000043cb240c_0|062e04884bd80000e5a3b1e4_0,LHR,BOS,London,Boston,438,"OG, BA"
0f6403464bd800000d049673_0|034603584bd80000d9955340_0|035804884bd900007d9750e6_0|035804884bd900007d9750e6_1,LHR,BOS,London,Boston,472,"TP, S4, AF"
0f6403584bd800003d106eaa_0|035804884bd900007d9750e6_0|035804884bd900007d9750e6_1,LHR,BOS,London,Boston,475,"S4, BA"
0f64125b4bd84beda8fedd1d_0|125b01af4bd90000511e6f87_0|01af04884bda0000b8dbf7a6_0|0f64125b4bd84beda8fedd1d_1,LHR,BOS,London,Boston,477,"VY, BA"
0f6403584bd800003d106eaa_0|035804884bd80000be15394b_0|035804884bd80000be15394b_1|035804884bd80000be15394b_2,LHR,BOS,London,Boston,479,"SP, S4, BA"
0f64125b4bd84be646a0e1fc_0|125b062e4bd90000fa50cbf2_0|062e04884bd900002bee05d1_0|0f64125b4bd84be646a0e1fc_1,LHR,BOS,London,Boston,485,"OG, BA"
0f64125b4bd84beda8fedd1d_0|125b062e4bd90000fa50cbf2_0|062e04884bd900002bee05d1_0|0f64125b4bd84beda8fedd1d_1,LHR,BOS,London,Boston,490,"OG, BA"
0f6403584bd800003d106eaa_0|035816064bd900003014fcab_0|160604884bd9000066f7c6b3_0,LHR,BOS,London,Boston,492,"TP, S4, BA"
0f6403584bd800003d106eaa_0|035816064bd9000029865614_0|160604884bd9000066f7c6b3_0,LHR,BOS,London,Boston,497,"FR, S4, BA"
0f640a2b4bd800000afe1554_0|0a2b062e4bd90000d3d13cda_0|062e04884bd900002bee05d1_0,LHR,BOS,London,Boston,507,"U2, OG, BA"
0f64125b4bd800000fe69dc6_0|125b01af4bd90000511e6f87_0|01af04884bda0000b8dbf7a6_0,LHR,BOS,London,Boston,507,"VY, EI"
0f6403584bd80000b4439bde_0|0f6403584bd80000b4439bde_1|035804884bd900007d9750e6_0|035804884bd900007d9750e6_1,LHR,BOS,London,Boston,510,"A3, S4"
0f6423aa4bd8000065f08c86_0|23aa125b4bd9000055e6657e_0|125b04884bda0000b508a929_0,LHR,BOS,London,Boston,514,"FR, EI, BA"
0f6403584bd800002dbd13c0_0|035804884bd900007d9750e6_0|035804884bd900007d9750e6_1,LHR,BOS,London,Boston,517,"S4, BA"
0f64125b4bd800000fe69dc6_0|125b062e4bd90000fa50cbf2_0|062e04884bd900002bee05d1_0,LHR,BOS,London,Boston,520,"OG, EI"
0f6422ad4bd80000df82c160_0|22ad008e4bd900006e07d86c_0|008e062e4bda00004ebb8313_0|062e04884bda0000c2d418b5_0,LHR,BOS,London,Boston,523,"U2, FR, OG, BA"
0f64125b4bd80000e85eb0c1_0|125b01af4bd90000511e6f87_0|01af04884bda0000b8dbf7a6_0,LHR,BOS,London,Boston,523,"VY, EI"
0f6422ad4bd80000df82c160_0|22ad0e354bd900003ffd6f0f_0|0e3501af4bda0000b063a65d_0|01af04884bda0000b8dbf7a6_0,LHR,BOS,London,Boston,526,"U2, VY, BA"
0f64125b4bd80000afc00326_0|125b01af4bd90000511e6f87_0|01af04884bda0000b8dbf7a6_0,LHR,BOS,London,Boston,534,"VY, BA"
0f64125b4bd80000e85eb0c1_0|125b062e4bd90000fa50cbf2_0|062e04884bd900002bee05d1_0,LHR,BOS,London,Boston,536,"OG, EI"
0f640f0c4bd800005cf1b73e_0|0f640f0c4bd800005cf1b73e_1|0f0c01af4bd900003c5dff7c_0|01af04884bda0000b8dbf7a6_0,LHR,BOS,London,Boston,536,"A3, VY"
0f640a844bd800004014b5b1_0|0a84008e4bd90000c419f9ce_0|008e062e4bda00004ebb8313_0|062e04884bda0000c2d418b5_0,LHR,BOS,London,Boston,537,"U2, FR, OG, EI"
0f64125b4bd80000afc00326_0|125b062e4bd90000fa50cbf2_0|062e04884bd900002bee05d1_0,LHR,BOS,London,Boston,547,"OG, BA"
0f64125b4bd80000d07f2b7e_0|0f64125b4bd80000d07f2b7e_1|125b04884bda0000b508a929_0,LHR,BOS,London,Boston,561,"EI, AF"
0f6404884bd80000616209da_0|0f6404884bd80000616209da_1,LHR,BOS,London,Boston,563,EI
0f640a844bd800004014b5b1_0|0a84008e4bd90000c419f9ce_0|008e125b4bda00005047c906_0|125b04884bda0000b508a929_0,LHR,BOS,London,Boston,567,"FR, EI"
0f6404884bd80000f76e1d5a_0|0f6404884bd80000f76e1d5a_1,LHR,BOS,London,Boston,569,EI
0f6404884bd80000bf3d0c15_0|0f6404884bd80000bf3d0c15_1,LHR,BOS,London,Boston,569,EI
0f6407f04bd80000c648d087_0|0f6407f04bd80000c648d087_1|07f0062e4bd900000be452d2_0|062e04884bda0000c2d418b5_0,LHR,BOS,London,Boston,569,"A3, W6, OG"
0f640a194bd8000007bba625_0|0a1904884bd90000e5df93a8_0,LHR,BOS,London,Boston,581,EI
0f64125b4bd84beda8fedd1d_0|125b03584bd900002635228e_0|035804884bd9000071baba67_0|035804884bd9000071baba67_1|0f64125b4bd84beda8fedd1d_1,LHR,BOS,London,Boston,598,"TP, IB, BA"
0f6407f04bd80000c648d087_0|0f6407f04bd80000c648d087_1|07f0125b4bd90000bcdcb055_0|125b04884bda0000b508a929_0,LHR,BOS,London,Boston,607,"A3, FR, EI"
0f6403584bd84bed7ddec279_0|035804884bd9000071baba67_0|035804884bd9000071baba67_1|0f6403584bd84bed7ddec279_1,LHR,BOS,London,Boston,609,"IB, BA"
0f6422ad4bd80000df82c160_0|22ad03584bd9000083e250f2_0|035804884bd9000071baba67_0|035804884bd9000071baba67_1,LHR,BOS,London,Boston,614,"TP, IB, BA"
0f6403584bd80000b4439bde_0|0f6403584bd80000b4439bde_1|035804884bd9000071baba67_0|035804884bd9000071baba67_1,LHR,BOS,London,Boston,615,"A3, IB"
0f6403584bd800002dbd13c0_0|035804884bd9000071baba67_0|035804884bd9000071baba67_1,LHR,BOS,London,Boston,622,"IB, BA"
0f64125b4bd80000da68d243_0|125b04884bd800009512c461_0,LHR,BOS,London,Boston,624,EI
0f64125b4bd84beda8fedd1d_0|125b04884bd90000efbd4194_0|125b04884bd90000efbd4194_1|0f64125b4bd84beda8fedd1d_1,LHR,BOS,London,Boston,639,"TK, BA"
0f64125b4bd84beda8fedd1d_0|125b04884bd900005c32b44d_0|0f64125b4bd84beda8fedd1d_1,LHR,BOS,London,Boston,653,"EI, BA"
0f6423aa4bd8000065f08c86_0|23aa125b4bd9000055e6657e_0|125b04884bd90000efbd4194_0|125b04884bd90000efbd4194_1,LHR,BOS,London,Boston,686,"TK, FR, BA"
0f64170f4bd800009edfd78a_0|170f04884bd94be0bc103cb9_0|170f04884bd94be0bc103cb9_1|170f04884bd94be0bc103cb9_2|170f04884bd94be0bc103cb9_3,LHR,BOS,London,Boston,692,"TK, DL"
0f64125b4bd84beda8fedd1d_0|125b04884bd9000072c23f06_0|125b04884bd9000072c23f06_1|0f64125b4bd84beda8fedd1d_1,LHR,BOS,London,Boston,693,"LH, BA"
0f64125b4bd80000afc00326_0|125b04884bd90000efbd4194_0|125b04884bd90000efbd4194_1,LHR,BOS,London,Boston,696,"TK, BA"
0f6407bb4bd800007bf30bec_0|07bb04884bd94bdd57cf3bb0_0|07bb04884bd94bdd57cf3bb0_1|07bb04884bd94bdd57cf3bb0_2|07bb04884bd94bdd57cf3bb0_3,LHR,BOS,London,Boston,706,"SK, DL"
0f6407bb4bd8000065e3df82_0|0f6407bb4bd8000065e3df82_1|07bb04884bda4be7608ece58_0|07bb04884bda4be7608ece58_1|07bb04884bda4be7608ece58_2|07bb04884bda4be7608ece58_3,LHR,BOS,London,Boston,706,"A3, KL"
0f6423334bd800003dacdd9e_0|0f6423334bd800003dacdd9e_1|233304884bda000079d615ba_0|233304884bda000079d615ba_1,LHR,BOS,London,Boston,707,"A3, LH"
0f6419b14bd8000060c990ce_0|0f6419b14bd8000060c990ce_1|19b101af4bd90000c1996dfa_0|01af04884bda0000b8dbf7a6_0,LHR,BOS,London,Boston,708,"TK, VY"
0f64125b4bd84beda8fedd1d_0|125b04884bd9000066da7d50_0|125b04884bd9000066da7d50_1|0f64125b4bd84beda8fedd1d_1,LHR,BOS,London,Boston,710,"LH, BA"
0f64125b4bd80000afc00326_0|125b04884bd900005c32b44d_0,LHR,BOS,London,Boston,710,"EI, BA"
0f6407bb4bd8000065e3df82_0|0f6407bb4bd8000065e3df82_1|07bb04884bd94be55bb2b55b_0|07bb04884bd94be55bb2b55b_1|07bb04884bd94be55bb2b55b_2|07bb04884bd94be55bb2b55b_3|07bb04884bd94be55bb2b55b_4,LHR,BOS,London,Boston,710,"A3, KL"
0f64125b4bd84beda8fedd1d_0|125b04884bd90000cc568b89_0|125b04884bd90000cc568b89_1|0f64125b4bd84beda8fedd1d_1,LHR,BOS,London,Boston,712,"OS, BA"
0f6426024bd84be6027df463_0|260204884bd94be7de1003a8_0|260204884bd94be7de1003a8_1|0f6426024bd84be6027df463_1|260204884bd94be7de1003a8_2|260204884bd94be7de1003a8_3,LHR,BOS,London,Boston,717,"BA, DL"
0f64125b4bd80000d07f2b7e_0|0f64125b4bd80000d07f2b7e_1|125b04884bd90000efbd4194_0|125b04884bd90000efbd4194_1,LHR,BOS,London,Boston,733,"TK, AF"
0f64008e4bd8000060f967c1_0|008e125b4bd90000b97dd462_0|125b04884bd9000086e75060_0|125b04884bd9000086e75060_1,LHR,BOS,London,Boston,740,"LX, FR, BA"
0f64125b4bd800000fe69dc6_0|125b04884bd9000066da7d50_0|125b04884bd9000066da7d50_1,LHR,BOS,London,Boston,741,"LH, EI"
0f64125b4bd80000afc00326_0|125b04884bd9000072c23f06_0|125b04884bd9000072c23f06_1,LHR,BOS,London,Boston,750,"LH, BA"
0f64125b4bd80000e85eb0c1_0|125b04884bd9000066da7d50_0|125b04884bd9000066da7d50_1,LHR,BOS,London,Boston,757,"LH, EI"
0f64125b4bd84beda8fedd1d_0|125b04884bd94bf271947743_0|125b04884bd94bf271947743_1|0f64125b4bd84beda8fedd1d_1|125b04884bd94bf271947743_2|125b04884bd94bf271947743_3,LHR,BOS,London,Boston,762,"KL, BA"
0f64125b4bd80000afc00326_0|125b04884bd9000066da7d50_0|125b04884bd9000066da7d50_1,LHR,BOS,London,Boston,767,"LH, BA"
0f640b774bd80000ccb8685a_0|0f640b774bd80000ccb8685a_1|0b7704884bd94be7b3b06025_0|0b7704884bd94be7b3b06025_1|0b7704884bd94be7b3b06025_2|0b7704884bd94be7b3b06025_3,LHR,BOS,London,Boston,767,"A3, DL"
0f6400424bd800001fa0c8ed_0|004220a14bd80000403dffc8_0|20a104884bd90000f829b966_0,LHR,BOS,London,Boston,769,"N0, BA, DL"
0f640b774bd80000ccb8685a_0|0f640b774bd80000ccb8685a_1|0b7704884bd94be60e0f8fa4_0|0b7704884bd94be60e0f8fa4_1|0b7704884bd94be60e0f8fa4_2|0b7704884bd94be60e0f8fa4_3,LHR,BOS,London,Boston,769,"A3, LH"
0f64125b4bd80000afc00326_0|125b04884bd90000cc568b89_0|125b04884bd90000cc568b89_1,LHR,BOS,London,Boston,769,"OS, BA"
0f640b774bd80000ccb8685a_0|0f640b774bd80000ccb8685a_1|0b7704884bd94bee9d158d8b_0|0b7704884bd94bee9d158d8b_1|0b7704884bd94bee9d158d8b_2|0b7704884bd94bee9d158d8b_3,LHR,BOS,London,Boston,773,"A3, KL"
0f64065b4bd8000059bc89c0_0|0f64065b4bd8000059bc89c0_1|065b04884bd9000025cfc626_0|065b04884bd9000025cfc626_1,LHR,BOS,London,Boston,785,"A3, LH"
0f6404884bd80000fe9a20ff_0|0f6404884bd80000fe9a20ff_1,LHR,BOS,London,Boston,786,FI
0f64125b4bd84beda8fedd1d_0|125b04884bd94d2a4b5a9e34_0|125b04884bd94d2a4b5a9e34_1|0f64125b4bd84beda8fedd1d_1|125b04884bd94d2a4b5a9e34_2|125b04884bd94d2a4b5a9e34_3,LHR,BOS,London,Boston,786,"BA, AF"
0f64208d4bd84bed0b563158_0|208d04884bd84be799c8aabf_0|208d04884bd84be799c8aabf_1|208d04884bd84be799c8aabf_2|208d04884bd84be799c8aabf_3|208d04884bd84be799c8aabf_4|0f64208d4bd84bed0b563158_1,LHR,BOS,London,Boston,793,"LH, BA"
0f64125b4bd80000e85eb0c1_0|125b04884bd94bf271947743_0|125b04884bd94bf271947743_1|125b04884bd94bf271947743_2|125b04884bd94bf271947743_3,LHR,BOS,London,Boston,809,"KL, EI"
0f6404884bd84bebeb66e055_0|0f6404884bd84bebeb66e055_1|0f6404884bd84bebeb66e055_2|0f6404884bd84bebeb66e055_3,LHR,BOS,London,Boston,818,LH
0f640f6b4bd80000c7fd030c_0|0f640f6b4bd80000c7fd030c_1|0f6b04884bda0000ca0f80ac_0,LHR,BOS,London,Boston,828,"AV, F9"
0f64125b4bd80000e85eb0c1_0|125b04884bd94d2a4b5a9e34_0|125b04884bd94d2a4b5a9e34_1|125b04884bd94d2a4b5a9e34_2|125b04884bd94d2a4b5a9e34_3,LHR,BOS,London,Boston,833,"EI, AF"
0f6404884bd84bdd9c1cded9_0|0f6404884bd84bdd9c1cded9_1,LHR,BOS,London,Boston,840,DL
0f640b774bd84bdf84b16950_0|0b7704884bd84bdef567936a_0|0b7704884bd84bdef567936a_1|0b7704884bd84bdef567936a_2|0b7704884bd84bdef567936a_3|0f640b774bd84bdf84b16950_1|0b7704884bd84bdef567936a_4,LHR,BOS,London,Boston,843,"LH, BA"
0f6404884bd80000b32744e3_0|0f6404884bd80000b32744e3_1,LHR,BOS,London,Boston,846,TK
0f6404884bd84bddde9e8101_0|0f6404884bd84bddde9e8101_1|0f6404884bd84bddde9e8101_2,LHR,BOS,London,Boston,853,AF
0f6404884bd84bdd5b1c631b_0|0f6404884bd84bdd5b1c631b_1|0f6404884bd84bdd5b1c631b_2|0f6404884bd84bdd5b1c631b_3,LHR,BOS,London,Boston,857,AF
0f6400ed4bd80000729555df_0|00ed03584bd9000059b8679e_0|035804884bd900007d9750e6_0|035804884bd900007d9750e6_1,LHR,BOS,London,Boston,879,"U2, S4, BA"
0f64125b4bd800000fe69dc6_0|125b04884bd90000f2753ee1_0|125b04884bd90000f2753ee1_1,LHR,BOS,London,Boston,921,"EI, DL"
0f64125b4bd800000fe69dc6_0|125b04884bd90000423be14b_0|125b04884bd90000423be14b_1,LHR,BOS,London,Boston,925,"KL, EI"
0f64125b4bd800000fe69dc6_0|125b04884bd900001ec8cfe6_0|125b04884bd900001ec8cfe6_1,LHR,BOS,London,Boston,927,"EI, DL"
0f64125b4bd80000e85eb0c1_0|125b04884bd90000f2753ee1_0|125b04884bd90000f2753ee1_1,LHR,BOS,London,Boston,937,"EI, DL"
0f640a844bd800004014b5b1_0|0a8404884bd90000184121cc_0|0a8404884bd90000184121cc_1,LHR,BOS,London,Boston,940,"EI, DL"
0f64125b4bd80000e85eb0c1_0|125b04884bd90000423be14b_0|125b04884bd90000423be14b_1,LHR,BOS,London,Boston,941,"KL, EI"
0f64125b4bd80000e85eb0c1_0|125b04884bd900001ec8cfe6_0|125b04884bd900001ec8cfe6_1,LHR,BOS,London,Boston,943,"EI, DL"
0f64125b4bd80000afc00326_0|125b04884bd90000f2753ee1_0|125b04884bd90000f2753ee1_1,LHR,BOS,London,Boston,948,"BA, DL"
0f6404884bd800005e91af63_0|0f6404884bd800005e91af63_1,LHR,BOS,London,Boston,949,TK
0f640b774bd80000e14ad5d3_0|0b7704884bd80000e4d95332_0|0b7704884bd80000e4d95332_1,LHR,BOS,London,Boston,951,"LH, BA"
0f64125b4bd80000afc00326_0|125b04884bd90000423be14b_0|125b04884bd90000423be14b_1,LHR,BOS,London,Boston,952,"KL, BA"
0f64125b4bd80000afc00326_0|125b04884bd900001ec8cfe6_0|125b04884bd900001ec8cfe6_1,LHR,BOS,London,Boston,954,"BA, DL"
0f64125b4bd80000afc00326_0|125b04884bd90000395ad307_0|125b04884bd90000395ad307_1,LHR,BOS,London,Boston,971,"BA, AF"
0f641cdb4bd80000b3857a0c_0|0f641cdb4bd80000b3857a0c_1|1cdb04884bd9000039fae8a2_0,LHR,BOS,London,Boston,996,"TP, DL"
0f6403584bd800003d106eaa_0|035804884bd8000058b9d83c_0,LHR,BOS,London,Boston,1014,"TP, BA"
0f640a894bd80000302a24e5_0|0f640a894bd80000302a24e5_1|0a8904884bd90000c5bf8a08_0,LHR,BOS,London,Boston,1040,"TK, AA"
0f640a894bd80000302a24e5_0|0f640a894bd80000302a24e5_1|0a8904884bd900005a2dad89_0,LHR,BOS,London,Boston,1040,"TK, UA"
0f6404884bd800009182a574_0,LHR,BOS,London,Boston,1045,B6
0f640f584bd80000c0b60bef_0|0f640f584bd80000c0b60bef_1|0f5804884bd90000a7467a82_0|0f5804884bd90000a7467a82_1,LHR,BOS,London,Boston,1050,"TK, LH"
0f6404884bd84bdf2f79fb0b_0|0f6404884bd84bdf2f79fb0b_1,LHR,BOS,London,Boston,1147,AY
0f6404884bd84bdf30a4880d_0|0f6404884bd84bdf30a4880d_1,LHR,BOS,London,Boston,1147,AY
0f6404884bd84bdec27b670b_0|0f6404884bd84bdec27b670b_1|0f6404884bd84bdec27b670b_2,LHR,BOS,London,Boston,1171,KL
0f6404884bd80000ad123f83_0|0f6404884bd80000ad123f83_1,LHR,BOS,London,Boston,1379,TP
0f64170f4bd800009edfd78a_0|170f04884bd94be0870e97f2_0|170f04884bd94be0870e97f2_1|170f04884bd94be0870e97f2_2|170f04884bd94be0870e97f2_3,LHR,BOS,London,Boston,1395,"TK, DL"
0f6404884bd8000069c451f8_0,LHR,BOS,London,Boston,1485,LH
0f6404884bd84bdb58cd9c56_0|0f6404884bd84bdb58cd9c56_1,LHR,BOS,London,Boston,2008,AY
0f6404884bd800005d41574d_0,LHR,BOS,London,Boston,2120,BA
25c301af4bd8000028570128_0|01af22f54bd900000a047d4e_0|22f520a14bd9000039e366cd_0,CDG,JFK,Paris,New York,434,"N0, VY, U2"
25c322f54bd80000cca4c664_0|22f520a14bd9000039e366cd_0,CDG,JFK,Paris,New York,461,"N0, U2"
25c300424bd80000a09287fa_0|25c300424bd80000a09287fa_1|004220a14bd80000403dffc8_0,CDG,JFK,Paris,New York,463,"N0, SK"
25c300424bd80000c22b7718_0|004220a14bd80000403dffc8_0,CDG,JFK,Paris,New York,465,"N0, U2"
25c30e354bd84be40a338f4d_0|0e3522f54bd9000012af1d4f_0|22f520a14bda0000d0d97ba9_0|25c30e354bd84be40a338f4d_1,CDG,JFK,Paris,New York,506,"N0, U2, AF"
25c303464bd800005f49ec61_0|25c303464bd800005f49ec61_1|034622f54bda00005a1c1ed9_0|22f520a14bda0000d0d97ba9_0,CDG,JFK,Paris,New York,516,"N0, U2, AF"
25c303464bd800005f49ec61_0|25c303464bd800005f49ec61_1|034622f54bd900003b07d246_0|22f520a14bda0000d0d97ba9_0,CDG,JFK,Paris,New York,520,"N0, U2, AF"
25c300424bd84be724c3e22e_0|004220a14bd80000403dffc8_0|25c300424bd84be724c3e22e_1,CDG,JFK,Paris,New York,523,"N0, AF"
25c30e354bd84be40a338f4d_0|0e3522f54bd900001b195164_0|22f520a14bd9000039e366cd_0|25c30e354bd84be40a338f4d_1,CDG,JFK,Paris,New York,532,"N0, U2, AF"
25c30e354bd80000e20ee27d_0|0e3522f54bd9000012af1d4f_0|22f520a14bda0000d0d97ba9_0,CDG,JFK,Paris,New York,592,"N0, U2, AF"
25c307f04bd800002601cbd9_0|07f020a14bd94bf31b900a8d_0|07f020a14bd94bf31b900a8d_1,CDG,JFK,Paris,New York,614,"EK, U2"
25c307f04bd800002601cbd9_0|07f020a14bd94be0489e90da_0|07f020a14bd94be0489e90da_1,CDG,JFK,Paris,New York,616,"AY, U2"
25c30e354bd80000e20ee27d_0|0e3522f54bd900001b195164_0|22f520a14bd9000039e366cd_0,CDG,JFK,Paris,New York,618,"N0, U2, AF"
25c30f644bd8000026e0ac41_0|25c30f644bd8000026e0ac41_1|0f6420a14bd94be97bf54cfd_0|0f6420a14bd94be97bf54cfd_1|0f6420a14bd94be97bf54cfd_2|0f6420a14bd94be97bf54cfd_3,CDG,JFK,Paris,New York,632,"A3, KL"
25c300424bd80000f17da5f4_0|25c300424bd80000f17da5f4_1|004220a14bd80000403dffc8_0,CDG,JFK,Paris,New York,645,"LH, N0"
25c307f04bd80000d1149bb4_0|07f020a14bd84bdf5b2fb5b2_0|07f020a14bd84bdf5b2fb5b2_1,CDG,JFK,Paris,New York,648,"EK, U2"
25c3125b4bd84be50a544107_0|125b20a14bd90000d82cca65_0|25c3125b4bd84be50a544107_1,CDG,JFK,Paris,New York,649,"EI, AF"
25c30f644bd8000048315ff6_0|25c30f644bd8000048315ff6_1|0f6420a14bd94be97bf54cfd_0|0f6420a14bd94be97bf54cfd_1|0f6420a14bd94be97bf54cfd_2|0f6420a14bd94be97bf54cfd_3,CDG,JFK,Paris,New York,649,"KL, AF"
25c307f04bd800003f1afa98_0|07f020a14bd84bdf5b2fb5b2_0|07f020a14bd84bdf5b2fb5b2_1,CDG,JFK,Paris,New York,650,"EK, U2"
25c30f644bd84be038603e30_0|0f6420a14bd94be97bf54cfd_0|0f6420a14bd94be97bf54cfd_1|25c30f644bd84be038603e30_1|0f6420a14bd94be97bf54cfd_2|0f6420a14bd94be97bf54cfd_3,CDG,JFK,Paris,New York,669,"KL, AF"
25c303464bd800005f49ec61_0|25c303464bd800005f49ec61_1|0346125b4bd900008bcbdad0_0|125b20a14bda00003116d701_0,CDG,JFK,Paris,New York,669,"EI, FR, AF"
25c31cce4bd800006daaf412_0|1cce20a14bd80000f75db5e7_0,CDG,JFK,Paris,New York,673,"N0, SK"
25c301af4bd8000028570128_0|01af07f04bd90000de9e3445_0|07f020a14bd94bf31b900a8d_0|07f020a14bd94bf31b900a8d_1,CDG,JFK,Paris,New York,681,"EK, VY"
25c307f04bd800002601cbd9_0|07f020a14bd90000d56058c3_0,CDG,JFK,Paris,New York,685,"EK, U2"
25c307f04bd80000d1149bb4_0|07f020a14bd800001b2decf6_0,CDG,JFK,Paris,New York,686,"EK, U2"
25c307f04bd800003f1afa98_0|07f020a14bd800001b2decf6_0,CDG,JFK,Paris,New York,687,"EK, U2"
25c323aa4bd80000391281e8_0|23aa20a14bd80000c1efb6c1_0|23aa20a14bd80000c1efb6c1_1,CDG,JFK,Paris,New York,693,"EI, U2"
25c301af4bd8000028570128_0|01af20a14bd90000dd0820a3_0|01af20a14bd90000dd0820a3_1,CDG,JFK,Paris,New York,696,"TP, VY"
25c31cce4bd84bdf04b08de9_0|1cce20a14bd80000f75db5e7_0|25c31cce4bd84bdf04b08de9_1,CDG,JFK,Paris,New York,711,"N0, AF"
25c307f04bd84be000436576_0|07f020a14bd94bf31b900a8d_0|25c307f04bd84be000436576_1|07f020a14bd94bf31b900a8d_1,CDG,JFK,Paris,New York,724,"EK, AF"
25c307f04bd84be000436576_0|07f020a14bd94be0489e90da_0|25c307f04bd84be000436576_1|07f020a14bd94be0489e90da_1,CDG,JFK,Paris,New York,726,"AY, AF"
25c320a14bd80000a936b788_0|25c320a14bd80000a936b788_1,CDG,JFK,Paris,New York,729,EI
25c3003c4bd80000924fcae0_0|003c20a14bd90000815959bc_0|003c20a14bd90000815959bc_1,CDG,JFK,Paris,New York,742,"LH, JU"
25c3125b4bd80000f750c393_0|125b20a14bd90000d82cca65_0,CDG,JFK,Paris,New York,745,"EI, AF"
25c301af4bd8000028570128_0|01af07f04bd90000de9e3445_0|07f020a14bd90000d56058c3_0,CDG,JFK,Paris,New York,751,"EK, VY"
25c307f04bd84be0c95c6dc9_0|07f020a14bd84bdf5b2fb5b2_0|07f020a14bd84bdf5b2fb5b2_1|25c307f04bd84be0c95c6dc9_1,CDG,JFK,Paris,New York,757,"EK, AF"
25c307f04bd80000c661a236_0|25c307f04bd80000c661a236_1|07f020a14bd90000d56058c3_0,CDG,JFK,Paris,New York,797,"KL, EK"
25c3125b4bd84be50a544107_0|125b20a14bd90000dbcfd1a5_0|125b20a14bd90000dbcfd1a5_1|25c3125b4bd84be50a544107_1,CDG,JFK,Paris,New York,800,"LH, AF"
25c3003c4bd80000488978b7_0|003c20a14bd90000815959bc_0|003c20a14bd90000815959bc_1,CDG,JFK,Paris,New York,809,"LH, AF"
25c301af4bd80000d619d7ce_0|01af20a14bd90000dd0820a3_0|01af20a14bd90000dd0820a3_1,CDG,JFK,Paris,New York,817,"TP, AF"
25c3062e4bd800009d9cd615_0|25c3062e4bd800009d9cd615_1|062e20a14bd800000129503b_0,CDG,JFK,Paris,New York,831,"LH, FI"
25c317294bd84be0f64567a9_0|172920a14bd94bdffe1dd4d4_0|172920a14bd94bdffe1dd4d4_1|25c317294bd84be0f64567a9_1,CDG,JFK,Paris,New York,832,"SQ, AF"
25c30f644bd84bdf1da1abe2_0|0f6420a14bd84bdd4341a301_0|0f6420a14bd84bdd4341a301_1|25c30f644bd84bdf1da1abe2_1,CDG,JFK,Paris,New York,837,"AY, AF"
25c30f644bd84bdf1da1abe2_0|0f6420a14bd84bdd1660b839_0|0f6420a14bd84bdd1660b839_1|25c30f644bd84bdf1da1abe2_1,CDG,JFK,Paris,New York,837,"DL, AF"
